Date,Adj Close,Close,High,Low,Open,Volume
2004-01-02 00:00:00+00:00,0.1763978898525238,0.19233299791812897,0.19908300042152405,0.19233299791812897,0.19641700387001038,436416000
2004-01-05 00:00:00+00:00,0.18213003873825073,0.19858300685882568,0.1999170035123825,0.19349999725818634,0.195250004529953,575292000
2004-01-06 00:00:00+00:00,0.18954426050186157,0.2066670060157776,0.20941700041294098,0.1970829963684082,0.1979999989271164,1093344000
2004-01-07 00:00:00+00:00,0.19122543931007385,0.2084999978542328,0.2094999998807907,0.20291699469089508,0.20433300733566284,673032000
2004-01-08 00:00:00+00:00,0.19191326200962067,0.20925000309944153,0.21208299696445465,0.20724999904632568,0.21108299493789673,433752000
2004-01-09 00:00:00+00:00,0.19466473162174225,0.2122499942779541,0.21483300626277924,0.20616699755191803,0.20783300697803497,766584000
2004-01-12 00:00:00+00:00,0.1968814730644226,0.21466700732707977,0.2153329998254776,0.210999995470047,0.21299999952316284,541980000
2004-01-13 00:00:00+00:00,0.18671585619449615,0.2035830020904541,0.2156669944524765,0.20133300125598907,0.21358299255371094,865800000
2004-01-14 00:00:00+00:00,0.18534015119075775,0.20208300650119781,0.20749999582767487,0.2001670002937317,0.20458300411701202,544872000
2004-01-15 00:00:00+00:00,0.1856464445590973,0.20241700112819672,0.20408299565315247,0.19699999690055847,0.20058299601078033,609204000
2004-01-16 00:00:00+00:00,0.18847398459911346,0.20550000667572021,0.20724999904632568,0.20258300006389618,0.2045000046491623,451728000
2004-01-20 00:00:00+00:00,0.1937476247549057,0.21125000715255737,0.2115830034017563,0.20566700398921967,0.20800000429153442,487764000
2004-01-21 00:00:00+00:00,0.18480537831783295,0.20149999856948853,0.21033300459384918,0.2011670023202896,0.2094999998807907,494460000
2004-01-22 00:00:00+00:00,0.1805250495672226,0.19683299958705902,0.20583300292491913,0.19441699981689453,0.20258300006389618,605724000
2004-01-23 00:00:00+00:00,0.1764748990535736,0.1924169957637787,0.19975000619888306,0.19200000166893005,0.1958329975605011,482472000
2004-01-26 00:00:00+00:00,0.18342970311641693,0.20000000298023224,0.20083299279212952,0.1921669989824295,0.1936669945716858,393684000
2004-01-27 00:00:00+00:00,0.1729586124420166,0.18858300149440765,0.19916699826717377,0.18708300590515137,0.19599999487400055,934104000
2004-01-28 00:00:00+00:00,0.17249998450279236,0.1880829930305481,0.1940000057220459,0.18708300590515137,0.19099999964237213,615204000
2004-01-29 00:00:00+00:00,0.16745571792125702,0.1825830042362213,0.18958300352096558,0.17624999582767487,0.18866699934005737,929700000
2004-01-30 00:00:00+00:00,0.17005494236946106,0.18541699647903442,0.18958300352096558,0.18108299374580383,0.18216699361801147,466464000
2004-02-02 00:00:00+00:00,0.17280632257461548,0.1884170025587082,0.19208300113677979,0.1850000023841858,0.1869170069694519,560844000
2004-02-03 00:00:00+00:00,0.17219462990760803,0.18774999678134918,0.19116699695587158,0.18524999916553497,0.18791699409484863,418032000
2004-02-04 00:00:00+00:00,0.16753271222114563,0.18266700208187103,0.1865829974412918,0.18241700530052185,0.18508300185203552,436800000
2004-02-05 00:00:00+00:00,0.17005494236946106,0.18541699647903442,0.1875,0.18250000476837158,0.18366700410842896,331980000
2004-02-06 00:00:00+00:00,0.17395278811454773,0.1896670013666153,0.19233299791812897,0.186832994222641,0.1878329962491989,471132000
2004-02-09 00:00:00+00:00,0.17272929847240448,0.18833300471305847,0.19416700303554535,0.18825000524520874,0.19108299911022186,373992000
2004-02-10 00:00:00+00:00,0.17907322943210602,0.195250004529953,0.19541700184345245,0.18883299827575684,0.18891699612140656,509700000
2004-02-11 00:00:00+00:00,0.18534015119075775,0.20208300650119781,0.20274999737739563,0.1970829963684082,0.1977500021457672,737808000
2004-02-12 00:00:00+00:00,0.1797610968351364,0.19599999487400055,0.20208300650119781,0.19291700422763824,0.20100000500679016,974892000
2004-02-13 00:00:00+00:00,0.1780800223350525,0.19416700303554535,0.19908300042152405,0.18916699290275574,0.19083300232887268,1747500000
2004-02-17 00:00:00+00:00,0.18006651103496552,0.19633300602436066,0.19691699743270874,0.19224999845027924,0.1949169933795929,575976000
2004-02-18 00:00:00+00:00,0.18006651103496552,0.19633300602436066,0.19791699945926666,0.19499999284744263,0.19691699743270874,320244000
2004-02-19 00:00:00+00:00,0.17999038100242615,0.19625000655651093,0.20225000381469727,0.1958329975605011,0.19875000417232513,631032000
2004-02-20 00:00:00+00:00,0.18449999392032623,0.2011670023202896,0.20166699588298798,0.19483299553394318,0.19591699540615082,618120000
2004-02-23 00:00:00+00:00,0.1780800223350525,0.19416700303554535,0.2011670023202896,0.1914999932050705,0.20083299279212952,853332000
2004-02-24 00:00:00+00:00,0.17097200453281403,0.18641699850559235,0.19325000047683716,0.18433299660682678,0.19083300232887268,708384000
2004-02-25 00:00:00+00:00,0.17196528613567352,0.1875,0.19108299911022186,0.18549999594688416,0.18758299946784973,652512000
2004-02-26 00:00:00+00:00,0.17311178147792816,0.1887499988079071,0.1905830055475235,0.18641699850559235,0.1902499943971634,344976000
2004-02-27 00:00:00+00:00,0.17005494236946106,0.18541699647903442,0.1893330067396164,0.1825830042362213,0.18916699290275574,595548000
2004-03-01 00:00:00+00:00,0.17257706820964813,0.188167005777359,0.18850000202655792,0.18466700613498688,0.18491700291633606,506628000
2004-03-02 00:00:00+00:00,0.16936704516410828,0.18466700613498688,0.18975000083446503,0.18391700088977814,0.1884170025587082,813348000
2004-03-03 00:00:00+00:00,0.1671503186225891,0.1822499930858612,0.18416699767112732,0.17925000190734863,0.18416699767112732,552492000
2004-03-04 00:00:00+00:00,0.17081891000270844,0.1862500011920929,0.1865829974412918,0.1825830042362213,0.1840829998254776,413352000
2004-03-05 00:00:00+00:00,0.169596329331398,0.18491700291633606,0.18916699290275574,0.18141700327396393,0.18208299577236176,354888000
2004-03-08 00:00:00+00:00,0.16371102631092072,0.1784999966621399,0.1875,0.17708300054073334,0.1850000023841858,465168000
2004-03-09 00:00:00+00:00,0.16256459057331085,0.1772499978542328,0.18016700446605682,0.17425000667572021,0.18000000715255737,371232000
2004-03-10 00:00:00+00:00,0.16019555926322937,0.17466700077056885,0.1803330034017563,0.17341700196266174,0.17841699719429016,481692000
2004-03-11 00:00:00+00:00,0.1589720994234085,0.17333300411701202,0.1784999966621399,0.1723330020904541,0.1723330020904541,526872000
2004-03-12 00:00:00+00:00,0.16233529150485992,0.1770000010728836,0.1791670024394989,0.17374999821186066,0.17566700279712677,377952000
2004-03-15 00:00:00+00:00,0.1586666703224182,0.17299999296665192,0.1766670048236847,0.17191700637340546,0.17591699957847595,421224000
2004-03-16 00:00:00+00:00,0.1654691845178604,0.180417001247406,0.18125000596046448,0.17399999499320984,0.1751669943332672,597504000
2004-03-17 00:00:00+00:00,0.16951927542686462,0.18483300507068634,0.1865829974412918,0.1825830042362213,0.18333299458026886,524592000
2004-03-18 00:00:00+00:00,0.17143063247203827,0.1869170069694519,0.18916699290275574,0.18333299458026886,0.18383300304412842,528048000
2004-03-19 00:00:00+00:00,0.16944320499897003,0.1847500056028366,0.1878329962491989,0.18366700410842896,0.18591700494289398,452964000
2004-03-22 00:00:00+00:00,0.16814358532428741,0.18333299458026886,0.1847500056028366,0.1791670024394989,0.1819169968366623,576708000
2004-03-23 00:00:00+00:00,0.16883142292499542,0.1840829998254776,0.1878329962491989,0.18199999630451202,0.18583300709724426,576036000
2004-03-24 00:00:00+00:00,0.1763978898525238,0.19233299791812897,0.19541700184345245,0.18333299458026886,0.1837500035762787,787344000
2004-03-25 00:00:00+00:00,0.18663974106311798,0.20350000262260437,0.2045000046491623,0.19416700303554535,0.19449999928474426,997128000
2004-03-26 00:00:00+00:00,0.18610501289367676,0.20291699469089508,0.2060829997062683,0.2001670002937317,0.20291699469089508,551604000
2004-03-29 00:00:00+00:00,0.1941300332546234,0.211667001247406,0.2144169956445694,0.20541700720787048,0.20583300292491913,985764000
2004-03-30 00:00:00+00:00,0.1999383568763733,0.21799999475479126,0.21899999678134918,0.2100829929113388,0.21025000512599945,724956000
2004-03-31 00:00:00+00:00,0.20177266001701355,0.2199999988079071,0.22233299911022186,0.21791699528694153,0.2190829962491989,604752000
2004-04-01 00:00:00+00:00,0.19818015396595,0.21608300507068634,0.22474999725818634,0.21058300137519836,0.2202499955892563,1319508000
2004-04-02 00:00:00+00:00,0.2010086625814438,0.21916699409484863,0.22224999964237213,0.21416699886322021,0.22083300352096558,649740000
2004-04-05 00:00:00+00:00,0.20819267630577087,0.22699999809265137,0.22791700065135956,0.21799999475479126,0.21799999475479126,576744000
2004-04-06 00:00:00+00:00,0.19978514313697815,0.2178329974412918,0.22408300638198853,0.21666699647903442,0.2224999964237213,624096000
2004-04-07 00:00:00+00:00,0.19871580600738525,0.21666699647903442,0.21958300471305847,0.2128330022096634,0.21950000524520874,447864000
2004-04-08 00:00:00+00:00,0.20437091588974,0.22283299267292023,0.22499999403953552,0.21983300149440765,0.2214999943971634,447096000
2004-04-12 00:00:00+00:00,0.2005501091480255,0.21866700053215027,0.2255830019712448,0.21733300387859344,0.2245829999446869,443784000
2004-04-13 00:00:00+00:00,0.19588734209537506,0.21358299255371094,0.22083300352096558,0.21250000596046448,0.2206670045852661,442704000
2004-04-14 00:00:00+00:00,0.1968814730644226,0.21466700732707977,0.21866700053215027,0.2100829929113388,0.21250000596046448,512016000
2004-04-15 00:00:00+00:00,0.18656359612941742,0.20341700315475464,0.21266700327396393,0.20250000059604645,0.21175000071525574,828084000
2004-04-16 00:00:00+00:00,0.180448979139328,0.1967500001192093,0.2026669979095459,0.19633300602436066,0.20258300006389618,654864000
2004-04-19 00:00:00+00:00,0.1802196204662323,0.1965000033378601,0.19791699945926666,0.19300000369548798,0.19658300280570984,522804000
2004-04-20 00:00:00+00:00,0.17257706820964813,0.188167005777359,0.19916699826717377,0.1880829930305481,0.19699999690055847,513804000
2004-04-21 00:00:00+00:00,0.17280632257461548,0.1884170025587082,0.19499999284744263,0.18700000643730164,0.18891699612140656,688812000
2004-04-22 00:00:00+00:00,0.17379958927631378,0.18950000405311584,0.19266700744628906,0.18275000154972076,0.18666699528694153,695520000
2004-04-23 00:00:00+00:00,0.17762137949466705,0.1936669945716858,0.19691699743270874,0.1912499964237213,0.1918330043554306,443928000
2004-04-26 00:00:00+00:00,0.17066575586795807,0.18608300387859344,0.1949169933795929,0.1855829954147339,0.19408300518989563,429912000
2004-04-27 00:00:00+00:00,0.16921387612819672,0.18449999392032623,0.19325000047683716,0.18383300304412842,0.18825000524520874,494568000
2004-04-28 00:00:00+00:00,0.16852602362632751,0.1837500035762787,0.18741700053215027,0.18233299255371094,0.18458299338817596,468768000
2004-04-29 00:00:00+00:00,0.1638641506433487,0.17866699397563934,0.18391700088977814,0.17624999582767487,0.18266700208187103,645048000
2004-04-30 00:00:00+00:00,0.15683235228061676,0.17100000381469727,0.17874999344348907,0.17033299803733826,0.17766700685024261,512928000
2004-05-03 00:00:00+00:00,0.15484493970870972,0.16883300244808197,0.17458300292491913,0.1658329963684082,0.17283299565315247,610668000
2004-05-04 00:00:00+00:00,0.16470424830913544,0.17958299815654755,0.18174999952316284,0.17083300650119781,0.17125000059604645,772380000
2004-05-05 00:00:00+00:00,0.16607998311519623,0.18108299374580383,0.18266700208187103,0.1782499998807907,0.179749995470047,464280000
2004-05-06 00:00:00+00:00,0.16745571792125702,0.1825830042362213,0.18400000035762787,0.1754170060157776,0.17925000190734863,711348000
2004-05-07 00:00:00+00:00,0.16875532269477844,0.18400000035762787,0.19141699373722076,0.18299999833106995,0.18791699409484863,956772000
2004-05-10 00:00:00+00:00,0.16218212246894836,0.17683300375938416,0.1809999942779541,0.17291699349880219,0.17908300459384918,669072000
2004-05-11 00:00:00+00:00,0.166157066822052,0.18116700649261475,0.18291699886322021,0.17833299934864044,0.17908300459384918,399936000
2004-05-12 00:00:00+00:00,0.1638641506433487,0.17866699397563934,0.180417001247406,0.17241699993610382,0.18016700446605682,482328000
2004-05-13 00:00:00+00:00,0.16439883410930634,0.17925000190734863,0.18250000476837158,0.1766670048236847,0.17716699838638306,347952000
2004-05-14 00:00:00+00:00,0.16439883410930634,0.17925000190734863,0.1831669956445694,0.17833299934864044,0.18000000715255737,459000000
2004-05-17 00:00:00+00:00,0.1618005931377411,0.17641699314117432,0.17900000512599945,0.17374999821186066,0.1766670048236847,308340000
2004-05-18 00:00:00+00:00,0.16439883410930634,0.17925000190734863,0.1813330054283142,0.17733299732208252,0.17800000309944153,204420000
2004-05-19 00:00:00+00:00,0.16401641070842743,0.1788329929113388,0.18583300709724426,0.1779170036315918,0.18324999511241913,498276000
2004-05-20 00:00:00+00:00,0.16164739429950714,0.17624999582767487,0.18150000274181366,0.17533299326896667,0.1784999966621399,421488000
2004-05-21 00:00:00+00:00,0.16202983260154724,0.1766670048236847,0.17858299612998962,0.17425000667572021,0.17833299934864044,282096000
2004-05-24 00:00:00+00:00,0.1614942103624344,0.17608299851417542,0.17808300256729126,0.17399999499320984,0.1763329952955246,301620000
2004-05-25 00:00:00+00:00,0.16852602362632751,0.1837500035762787,0.18458299338817596,0.1732500046491623,0.17683300375938416,681264000
2004-05-26 00:00:00+00:00,0.17196528613567352,0.1875,0.1899999976158142,0.18266700208187103,0.1837500035762787,524568000
2004-05-27 00:00:00+00:00,0.17249998450279236,0.1880829930305481,0.1934169977903366,0.1878329962491989,0.1905830055475235,556548000
2004-05-28 00:00:00+00:00,0.17922642827033997,0.19541700184345245,0.1965000033378601,0.18891699612140656,0.19041700661182404,637980000
2004-06-01 00:00:00+00:00,0.17907322943210602,0.195250004529953,0.19724999368190765,0.1918330043554306,0.19208300113677979,318420000
2004-06-02 00:00:00+00:00,0.17769752442836761,0.19374999403953552,0.20091700553894043,0.19358299672603607,0.20000000298023224,643800000
2004-06-03 00:00:00+00:00,0.16913773119449615,0.1844169944524765,0.19425000250339508,0.18383300304412842,0.19383299350738525,700824000
2004-06-04 00:00:00+00:00,0.16745571792125702,0.1825830042362213,0.18858300149440765,0.18241700530052185,0.188167005777359,649608000
2004-06-07 00:00:00+00:00,0.17150676250457764,0.18700000643730164,0.18908299505710602,0.18324999511241913,0.1855829954147339,571956000
2004-06-08 00:00:00+00:00,0.16844990849494934,0.18366700410842896,0.1862500011920929,0.18091699481010437,0.18591700494289398,615000000
2004-06-09 00:00:00+00:00,0.16057714819908142,0.1750829964876175,0.1850000023841858,0.1745000034570694,0.1847500056028366,498336000
2004-06-10 00:00:00+00:00,0.1589720994234085,0.17333300411701202,0.1782499998807907,0.1717499941587448,0.1779170036315918,564516000
2004-06-14 00:00:00+00:00,0.154004767537117,0.16791699826717377,0.17241699993610382,0.16658300161361694,0.17241699993610382,424752000
2004-06-15 00:00:00+00:00,0.1562976837158203,0.17041699588298798,0.17299999296665192,0.16883300244808197,0.17075000703334808,394584000
2004-06-16 00:00:00+00:00,0.15385164320468903,0.16775000095367432,0.17100000381469727,0.1670829951763153,0.1699170023202896,252576000
2004-06-17 00:00:00+00:00,0.15079477429389954,0.16441699862480164,0.17075000703334808,0.16358299553394318,0.16666699945926666,482376000
